"bijlage_id","melding_id","bijlage_type","bijlage_omschrijving","bijlage_toelichting","bijlage_filepath","bijlage_created","bijlage_modified","bijlage_deleted"
72116,273796,1,,,,08.09.2012 14:26,08.09.2012 14:26,
72117,273799,1,,,,08.09.2012 14:33,08.09.2012 14:33,
72118,273802,1,,,,08.09.2012 14:50,08.09.2012 14:50,
72119,273805,1,,,,08.09.2012 15:19,08.09.2012 15:19,
72120,273808,1,,,,08.09.2012 15:39,08.09.2012 15:39,
72121,273811,1,,,,08.09.2012 15:50,08.09.2012 15:50,
72122,273814,1,,,,08.09.2012 15:51,08.09.2012 15:51,
72123,273817,1,,,,08.09.2012 16:01,08.09.2012 16:01,
72124,273820,1,,,,08.09.2012 16:14,08.09.2012 16:14,
72125,273823,1,,,,08.09.2012 16:17,08.09.2012 16:17,
72126,273829,1,,,,08.09.2012 16:29,08.09.2012 16:29,
72127,273838,1,,,,08.09.2012 17:34,08.09.2012 17:34,
72128,273841,1,,,,08.09.2012 17:42,08.09.2012 17:42,
72129,273844,1,,,,08.09.2012 17:49,08.09.2012 17:49,
72130,273847,1,,,,08.09.2012 17:53,08.09.2012 17:53,
72131,273850,1,,,,08.09.2012 18:00,08.09.2012 18:00,
72132,273853,1,,,,08.09.2012 18:03,08.09.2012 18:03,
72133,273856,1,,,,08.09.2012 18:07,08.09.2012 18:07,
72134,273859,1,,,,08.09.2012 18:23,08.09.2012 18:23,
72135,273862,1,,,,08.09.2012 18:25,08.09.2012 18:25,
72136,273865,1,,,,08.09.2012 18:27,08.09.2012 18:27,
72137,273868,1,,,,08.09.2012 18:31,08.09.2012 18:31,
72138,273871,1,,,,08.09.2012 18:33,08.09.2012 18:33,
72139,273874,1,,,,08.09.2012 18:34,08.09.2012 18:34,
72140,273877,1,,,,08.09.2012 19:06,08.09.2012 19:06,
72141,273880,1,,,,08.09.2012 19:28,08.09.2012 19:28,
72142,273886,1,,,,08.09.2012 19:45,08.09.2012 19:45,
72143,273889,1,,,,08.09.2012 19:45,08.09.2012 19:45,
72144,273895,1,,,,08.09.2012 20:14,08.09.2012 20:14,
72145,273898,1,,,,08.09.2012 20:20,08.09.2012 20:20,
72146,273901,1,,,,08.09.2012 20:42,08.09.2012 20:42,
72147,273901,1,,,,08.09.2012 20:43,08.09.2012 20:43,
72148,273904,1,,,,08.09.2012 21:06,08.09.2012 21:06,
72149,273910,1,,,,08.09.2012 21:15,08.09.2012 21:15,
72150,273916,1,,,,08.09.2012 21:26,08.09.2012 21:26,
72151,273922,1,,,,08.09.2012 21:43,08.09.2012 21:43,
72152,273934,1,,,,08.09.2012 22:53,08.09.2012 22:53,
72153,273940,1,,,,08.09.2012 22:59,08.09.2012 22:59,
72154,273943,1,,,,08.09.2012 23:00,08.09.2012 23:00,
72155,273949,1,,,,09.09.2012 00:22,09.09.2012 00:22,
72156,273952,1,,,,09.09.2012 00:27,09.09.2012 00:27,
72157,273970,1,,,,09.09.2012 09:15,09.09.2012 09:15,
72158,273973,1,,,,09.09.2012 09:19,09.09.2012 09:19,
72159,273976,1,,,,09.09.2012 09:42,09.09.2012 09:42,
72160,273982,1,,,,09.09.2012 10:10,09.09.2012 10:10,
72161,273988,1,,,,09.09.2012 10:17,09.09.2012 10:17,
72162,273991,1,,,,09.09.2012 10:22,09.09.2012 10:22,
72163,273994,1,,,,09.09.2012 10:29,09.09.2012 10:29,
72164,273997,1,,,,09.09.2012 10:29,09.09.2012 10:29,
72165,274000,1,,,,09.09.2012 10:54,09.09.2012 10:54,
72166,274003,1,,,,09.09.2012 11:01,09.09.2012 11:01,
72167,274006,1,,,,09.09.2012 11:04,09.09.2012 11:04,
72168,274009,1,,,,09.09.2012 11:09,09.09.2012 11:09,
72169,274012,1,,,,09.09.2012 11:21,09.09.2012 11:21,
72170,274018,1,,,,09.09.2012 11:29,09.09.2012 11:29,
72171,274021,1,,,,09.09.2012 11:31,09.09.2012 11:31,
72172,274024,1,,,,09.09.2012 11:35,09.09.2012 11:35,
72173,274027,1,,,,09.09.2012 11:54,09.09.2012 11:54,
72174,274030,1,,,,09.09.2012 11:58,09.09.2012 11:58,
72175,274048,1,,,,09.09.2012 12:30,09.09.2012 12:30,
72176,274051,1,,,,09.09.2012 12:31,09.09.2012 12:31,
72177,274054,1,,,,09.09.2012 12:32,09.09.2012 12:32,
72178,274057,1,,,,09.09.2012 12:42,09.09.2012 12:42,
72179,274060,1,,,,09.09.2012 12:50,09.09.2012 12:50,
72180,274066,1,,,,09.09.2012 13:05,09.09.2012 13:05,
72181,274069,1,,,,09.09.2012 13:13,09.09.2012 13:13,
72182,274072,1,,,,09.09.2012 13:13,09.09.2012 13:13,
72183,274075,1,,,,09.09.2012 13:16,09.09.2012 13:16,
72184,274078,1,,,,09.09.2012 13:18,09.09.2012 13:18,
72185,274084,1,,,,09.09.2012 14:09,09.09.2012 14:09,
72186,274087,1,,,,09.09.2012 14:26,09.09.2012 14:26,
72187,274090,1,,,,09.09.2012 14:41,09.09.2012 14:41,
72188,274093,1,,,,09.09.2012 14:51,09.09.2012 14:51,
72189,274099,1,,,,09.09.2012 15:05,09.09.2012 15:05,
72190,274102,1,,,,09.09.2012 15:09,09.09.2012 15:09,
72191,274108,1,,,,09.09.2012 15:26,09.09.2012 15:26,
72192,274111,1,,,,09.09.2012 15:58,09.09.2012 15:58,
72193,274114,1,,,,09.09.2012 16:08,09.09.2012 16:08,
72194,274117,1,,,,09.09.2012 16:13,09.09.2012 16:13,
72195,274123,1,,,,09.09.2012 16:20,09.09.2012 16:20,
72196,274129,1,,,,09.09.2012 16:30,09.09.2012 16:30,
72197,274135,1,,,,09.09.2012 16:36,09.09.2012 16:36,
72198,274138,1,,,,09.09.2012 16:38,09.09.2012 16:38,
72199,274144,1,,,,09.09.2012 17:03,09.09.2012 17:03,
72200,274147,1,,,,09.09.2012 17:09,09.09.2012 17:09,
72201,274153,1,,,,09.09.2012 17:18,09.09.2012 17:18,
72202,274156,1,,,,09.09.2012 17:21,09.09.2012 17:21,
72203,274159,1,,,,09.09.2012 17:23,09.09.2012 17:23,
72204,274162,1,,,,09.09.2012 17:24,09.09.2012 17:24,
72205,274165,1,,,,09.09.2012 17:28,09.09.2012 17:28,
72206,274168,1,,,,09.09.2012 17:38,09.09.2012 17:38,
72207,274171,1,,,,09.09.2012 17:40,09.09.2012 17:40,
72208,274174,1,,,,09.09.2012 17:41,09.09.2012 17:41,
72209,274177,1,,,,09.09.2012 18:05,09.09.2012 18:05,
72210,274183,1,,,,09.09.2012 18:21,09.09.2012 18:21,
72211,274186,1,,,,09.09.2012 18:42,09.09.2012 18:42,
72212,274192,1,,,,09.09.2012 19:03,09.09.2012 19:03,
72213,274195,1,,,,09.09.2012 19:22,09.09.2012 19:22,
72214,274198,1,,,,09.09.2012 19:24,09.09.2012 19:24,
72215,274201,1,,,,09.09.2012 19:26,09.09.2012 19:26,
72216,274204,1,,,,09.09.2012 19:29,09.09.2012 19:29,
72217,274207,1,,,,09.09.2012 19:45,09.09.2012 19:45,
72218,274210,1,,,,09.09.2012 19:51,09.09.2012 19:51,
72219,274213,1,,,,09.09.2012 19:55,09.09.2012 19:55,
72220,274219,1,,,,09.09.2012 20:06,09.09.2012 20:06,
72221,274222,1,,,,09.09.2012 20:18,09.09.2012 20:18,
72222,274225,1,,,,09.09.2012 20:34,09.09.2012 20:34,
72223,274228,1,,,,09.09.2012 20:35,09.09.2012 20:35,
72224,274231,1,,,,09.09.2012 20:36,09.09.2012 20:36,
72225,274234,1,,,,09.09.2012 20:36,09.09.2012 20:36,
72226,274237,1,,,,09.09.2012 20:37,09.09.2012 20:37,
72227,274240,1,,,,09.09.2012 20:39,09.09.2012 20:39,
72228,274243,1,,,,09.09.2012 20:49,09.09.2012 20:49,
72229,274261,1,,,,09.09.2012 21:07,09.09.2012 21:07,
72230,274273,1,,,,09.09.2012 21:20,09.09.2012 21:20,
72231,274279,1,,,,09.09.2012 21:56,09.09.2012 21:56,
72232,274282,1,,,,09.09.2012 22:18,09.09.2012 22:18,
72233,274285,1,,,,09.09.2012 22:26,09.09.2012 22:26,
72234,274288,1,,,,09.09.2012 22:46,09.09.2012 22:46,
72235,274291,1,,,,09.09.2012 22:48,09.09.2012 22:48,
72236,274312,1,,,,09.09.2012 23:59,09.09.2012 23:59,
72237,274315,1,,,,10.09.2012 00:07,10.09.2012 00:07,
72238,274324,1,,,,10.09.2012 05:58,10.09.2012 05:58,
72239,274330,1,,,,10.09.2012 06:26,10.09.2012 06:26,
72240,274336,1,,,,10.09.2012 06:40,10.09.2012 06:40,
72241,274339,1,,,,10.09.2012 06:47,10.09.2012 06:47,
72242,274357,1,,,,10.09.2012 07:16,10.09.2012 07:16,
72243,274363,1,,,,10.09.2012 07:57,10.09.2012 07:57,
72244,274369,1,,,,10.09.2012 08:13,10.09.2012 08:13,
72245,274375,1,,,,10.09.2012 08:23,10.09.2012 08:23,
72246,274378,1,,,,10.09.2012 08:30,10.09.2012 08:30,
72247,274381,1,,,,10.09.2012 08:44,10.09.2012 08:44,
72248,274384,1,,,,10.09.2012 08:47,10.09.2012 08:47,
72249,274387,1,,,,10.09.2012 08:57,10.09.2012 08:57,
72250,274393,1,,,,10.09.2012 09:05,10.09.2012 09:05,
72251,274396,1,,,,10.09.2012 09:06,10.09.2012 09:06,
72252,274399,1,,,,10.09.2012 09:06,10.09.2012 09:06,
72253,274402,1,,,,10.09.2012 09:11,10.09.2012 09:11,
72254,274405,1,,,,10.09.2012 09:13,10.09.2012 09:13,
72255,274411,1,,,,10.09.2012 09:15,10.09.2012 09:15,
72256,274414,1,,,,10.09.2012 09:17,10.09.2012 09:17,
72257,274417,1,,,,10.09.2012 09:18,10.09.2012 09:18,
72258,274420,1,,,,10.09.2012 09:19,10.09.2012 09:19,
72259,274423,1,,,,10.09.2012 09:23,10.09.2012 09:23,
72260,274420,1,,,,10.09.2012 09:23,10.09.2012 09:23,
72261,274426,1,,,,10.09.2012 09:26,10.09.2012 09:26,
72262,274429,1,,,,10.09.2012 09:26,10.09.2012 09:26,
72263,274432,1,,,,10.09.2012 09:27,10.09.2012 09:27,
72264,274441,1,,,,10.09.2012 09:33,10.09.2012 09:33,
72265,274444,1,,,,10.09.2012 09:36,10.09.2012 09:36,
72266,274447,1,,,,10.09.2012 09:38,10.09.2012 09:38,
72267,274450,1,,,,10.09.2012 09:38,10.09.2012 09:38,
72268,274453,1,,,,10.09.2012 09:40,10.09.2012 09:40,
72269,274456,1,,,,10.09.2012 09:43,10.09.2012 09:43,
72270,274459,1,,,,10.09.2012 09:46,10.09.2012 09:46,
72271,274462,1,,,,10.09.2012 09:51,10.09.2012 09:51,
72272,274465,1,,,,10.09.2012 09:51,10.09.2012 09:51,
72273,274468,1,,,,10.09.2012 09:59,10.09.2012 09:59,
72274,274471,1,,,,10.09.2012 10:00,10.09.2012 10:00,
72275,274477,1,,,,10.09.2012 10:00,10.09.2012 10:00,
72276,274474,1,,,,10.09.2012 10:01,10.09.2012 10:01,
72277,274480,1,,,,10.09.2012 10:07,10.09.2012 10:07,
72278,274483,1,,,,10.09.2012 10:14,10.09.2012 10:14,
72279,274486,1,,,,10.09.2012 10:16,10.09.2012 10:16,
72280,274489,1,,,,10.09.2012 10:22,10.09.2012 10:22,
72281,274492,1,,,,10.09.2012 10:28,10.09.2012 10:28,
72282,274495,1,,,,10.09.2012 10:30,10.09.2012 10:30,
72283,274498,1,,,,10.09.2012 10:32,10.09.2012 10:32,
72284,274504,1,,,,10.09.2012 10:37,10.09.2012 10:37,
72285,274510,1,,,,10.09.2012 10:49,10.09.2012 10:49,
72286,274513,1,,,,10.09.2012 10:49,10.09.2012 10:49,
72287,274516,1,,,,10.09.2012 10:50,10.09.2012 10:50,
72288,274519,1,,,,10.09.2012 10:59,10.09.2012 10:59,
72289,274522,1,,,,10.09.2012 11:01,10.09.2012 11:01,
72290,274525,1,,,,10.09.2012 11:03,10.09.2012 11:03,
72291,274528,1,,,,10.09.2012 11:05,10.09.2012 11:05,
72292,274531,1,,,,10.09.2012 11:14,10.09.2012 11:14,
72293,274537,1,,,,10.09.2012 11:19,10.09.2012 11:19,
72294,274540,1,,,,10.09.2012 11:26,10.09.2012 11:26,
72295,274543,1,,,,10.09.2012 11:26,10.09.2012 11:26,
72296,274546,1,,,,10.09.2012 11:27,10.09.2012 11:27,
72297,274549,1,,,,10.09.2012 11:29,10.09.2012 11:29,
72298,274552,1,,,,10.09.2012 11:32,10.09.2012 11:32,
72299,274555,1,,,,10.09.2012 11:34,10.09.2012 11:34,
72300,274558,1,,,,10.09.2012 11:37,10.09.2012 11:37,
72301,274561,1,,,,10.09.2012 11:38,10.09.2012 11:38,
72302,274564,1,,,,10.09.2012 11:41,10.09.2012 11:41,
72303,274567,1,,,,10.09.2012 11:46,10.09.2012 11:46,
72304,274573,1,,,,10.09.2012 11:59,10.09.2012 11:59,
72305,274576,1,,,,10.09.2012 12:03,10.09.2012 12:03,
72306,274579,1,,,,10.09.2012 12:04,10.09.2012 12:04,
72307,274582,1,,,,10.09.2012 12:07,10.09.2012 12:07,
72308,274585,1,,,,10.09.2012 12:16,10.09.2012 12:16,
72309,274591,1,,,,10.09.2012 12:46,10.09.2012 12:46,
72310,274594,1,,,,10.09.2012 12:50,10.09.2012 12:50,
72311,274597,1,,,,10.09.2012 13:09,10.09.2012 13:09,
72312,270148,1,,,,10.09.2012 13:13,10.09.2012 13:13,
72313,270148,1,,,,10.09.2012 13:16,10.09.2012 13:16,
72314,274600,1,,,,10.09.2012 13:16,10.09.2012 13:16,
72315,274603,1,,,,10.09.2012 13:19,10.09.2012 13:19,
72316,274606,1,,,,10.09.2012 13:39,10.09.2012 13:39,
72317,274609,1,,,,10.09.2012 13:40,10.09.2012 13:40,
72318,274612,1,,,,10.09.2012 13:42,10.09.2012 13:42,
72319,274618,1,,,,10.09.2012 13:47,10.09.2012 13:47,
72320,274615,1,,,,10.09.2012 13:49,10.09.2012 13:49,
72321,274621,1,,,,10.09.2012 14:07,10.09.2012 14:07,
72322,274624,1,,,,10.09.2012 14:10,10.09.2012 14:10,
72323,274627,1,,,,10.09.2012 14:13,10.09.2012 14:13,
72324,274633,1,,,,10.09.2012 14:15,10.09.2012 14:15,
72325,274636,1,,,,10.09.2012 14:18,10.09.2012 14:18,
72326,274642,1,,,,10.09.2012 14:20,10.09.2012 14:20,
72327,274645,1,,,,10.09.2012 14:21,10.09.2012 14:21,
72328,274642,1,,,,10.09.2012 14:21,10.09.2012 14:21,
72329,274648,1,,,,10.09.2012 14:21,10.09.2012 14:21,
72330,274651,1,,,,10.09.2012 14:23,10.09.2012 14:23,
72331,274642,1,,,,10.09.2012 14:26,10.09.2012 14:26,
72332,274654,1,,,,10.09.2012 14:27,10.09.2012 14:27,
72333,274642,1,,,,10.09.2012 14:27,10.09.2012 14:27,
72334,274657,1,,,,10.09.2012 14:28,10.09.2012 14:28,
72335,274660,1,,,,10.09.2012 14:28,10.09.2012 14:28,
72336,274669,1,,,,10.09.2012 14:35,10.09.2012 14:35,
72337,274672,1,,,,10.09.2012 14:35,10.09.2012 14:35,
72338,274675,1,,,,10.09.2012 14:37,10.09.2012 14:37,
72339,274678,1,,,,10.09.2012 14:38,10.09.2012 14:38,
72340,274681,1,,,,10.09.2012 14:42,10.09.2012 14:42,
72341,274684,1,,,,10.09.2012 14:43,10.09.2012 14:43,
72342,274687,1,,,,10.09.2012 14:45,10.09.2012 14:45,
72343,274690,1,,,,10.09.2012 14:52,10.09.2012 14:52,
72344,274693,1,,,,10.09.2012 15:01,10.09.2012 15:01,
72345,274699,1,,,,10.09.2012 15:09,10.09.2012 15:09,
72346,274702,1,,,,10.09.2012 15:10,10.09.2012 15:10,
72347,274708,1,,,,10.09.2012 15:17,10.09.2012 15:17,
72348,274714,1,,,,10.09.2012 15:21,10.09.2012 15:21,
72349,274720,1,,,,10.09.2012 15:49,10.09.2012 15:49,
72350,274696,1,,,,10.09.2012 15:57,10.09.2012 15:57,
72351,274726,1,,,,10.09.2012 15:59,10.09.2012 15:59,
72352,274729,1,,,,10.09.2012 16:03,10.09.2012 16:03,
72353,274732,1,,,,10.09.2012 16:10,10.09.2012 16:10,
72354,274735,1,,,,10.09.2012 16:12,10.09.2012 16:12,
72355,274738,1,,,,10.09.2012 16:13,10.09.2012 16:13,
72356,274741,1,,,,10.09.2012 16:16,10.09.2012 16:16,
72357,274657,1,,,,10.09.2012 16:18,10.09.2012 16:18,
72358,274642,1,,,,10.09.2012 16:18,10.09.2012 16:18,
72359,274744,1,,,,10.09.2012 16:25,10.09.2012 16:25,
72360,274747,1,,,,10.09.2012 16:28,10.09.2012 16:28,
72361,274750,1,,,,10.09.2012 16:30,10.09.2012 16:30,
72362,274753,1,,,,10.09.2012 16:50,10.09.2012 16:50,
72363,274756,1,,,,10.09.2012 16:52,10.09.2012 16:52,
72364,274759,1,,,,10.09.2012 17:06,10.09.2012 17:06,
72365,274762,1,,,,10.09.2012 17:08,10.09.2012 17:08,
72366,274765,1,,,,10.09.2012 17:24,10.09.2012 17:24,
72367,274768,1,,,,10.09.2012 17:25,10.09.2012 17:25,
72368,274771,1,,,,10.09.2012 17:26,10.09.2012 17:26,
72369,274780,1,,,,10.09.2012 17:27,10.09.2012 17:27,
72370,274783,1,,,,10.09.2012 17:40,10.09.2012 17:40,
72371,274786,1,,,,10.09.2012 17:41,10.09.2012 17:41,
72372,274789,1,,,,10.09.2012 17:44,10.09.2012 17:44,
72373,274798,1,,,,10.09.2012 17:54,10.09.2012 17:54,
72374,274804,1,,,,10.09.2012 17:57,10.09.2012 17:57,
72375,274807,1,,,,10.09.2012 17:59,10.09.2012 17:59,
72376,274813,1,,,,10.09.2012 18:17,10.09.2012 18:17,
72377,274816,1,,,,10.09.2012 18:26,10.09.2012 18:26,
72378,274822,1,,,,10.09.2012 18:33,10.09.2012 18:33,
72379,274831,1,,,,10.09.2012 18:43,10.09.2012 18:43,
72380,274834,1,,,,10.09.2012 18:45,10.09.2012 18:45,
72381,274837,1,,,,10.09.2012 18:46,10.09.2012 18:46,
72382,274840,1,,,,10.09.2012 18:55,10.09.2012 18:55,
72383,274843,1,,,,10.09.2012 18:57,10.09.2012 18:57,
72384,274846,1,,,,10.09.2012 18:57,10.09.2012 18:57,
72385,274849,1,,,,10.09.2012 19:06,10.09.2012 19:06,
72386,274852,1,,,,10.09.2012 19:06,10.09.2012 19:06,
72387,274855,1,,,,10.09.2012 19:13,10.09.2012 19:13,
72388,274858,1,,,,10.09.2012 19:15,10.09.2012 19:15,
72389,274861,1,,,,10.09.2012 19:34,10.09.2012 19:34,
72390,274870,1,,,,10.09.2012 19:38,10.09.2012 19:38,
72391,274873,1,,,,10.09.2012 19:38,10.09.2012 19:38,
72392,274876,1,,,,10.09.2012 19:52,10.09.2012 19:52,
72393,274879,1,,,,10.09.2012 19:56,10.09.2012 19:56,
72394,274882,1,,,,10.09.2012 19:57,10.09.2012 19:57,
72395,274885,1,,,,10.09.2012 20:28,10.09.2012 20:28,
72397,274897,1,,,,10.09.2012 21:25,10.09.2012 21:25,
72398,274600,1,,,,10.09.2012 21:52,10.09.2012 21:52,
72399,270148,1,,,,10.09.2012 21:52,10.09.2012 21:52,
72400,274600,1,,,,10.09.2012 21:53,10.09.2012 21:53,
72401,270148,1,,,,10.09.2012 21:53,10.09.2012 21:53,
72402,274906,1,,,,10.09.2012 22:04,10.09.2012 22:04,
72403,274909,1,,,,10.09.2012 22:05,10.09.2012 22:05,
72404,274930,1,,,,10.09.2012 22:51,10.09.2012 22:51,
72405,274933,1,,,,10.09.2012 22:52,10.09.2012 22:52,
72406,274936,1,,,,10.09.2012 22:54,10.09.2012 22:54,
72407,274945,1,,,,11.09.2012 00:33,11.09.2012 00:33,
72408,274957,1,,,,11.09.2012 06:25,11.09.2012 06:25,
72409,274963,1,,,,11.09.2012 07:04,11.09.2012 07:04,
72410,274966,1,,,,11.09.2012 07:15,11.09.2012 07:15,
72411,274969,1,,,,11.09.2012 07:29,11.09.2012 07:29,
72412,274972,1,,,,11.09.2012 07:30,11.09.2012 07:30,
72413,274975,1,,,,11.09.2012 07:33,11.09.2012 07:33,
72414,274981,1,,,,11.09.2012 07:51,11.09.2012 07:51,
72415,274984,1,,,,11.09.2012 07:58,11.09.2012 07:58,
72416,274987,1,,,,11.09.2012 08:01,11.09.2012 08:01,
72417,274990,1,,,,11.09.2012 08:04,11.09.2012 08:04,
72418,274993,1,,,,11.09.2012 08:09,11.09.2012 08:09,
72419,274999,1,,,,11.09.2012 08:16,11.09.2012 08:16,
72420,275002,1,,,,11.09.2012 08:25,11.09.2012 08:25,
72421,275005,1,,,,11.09.2012 08:26,11.09.2012 08:26,
72422,275008,1,,,,11.09.2012 08:31,11.09.2012 08:31,
72423,275011,1,,,,11.09.2012 08:32,11.09.2012 08:32,
72424,275014,1,,,,11.09.2012 08:41,11.09.2012 08:41,
72425,275017,1,,,,11.09.2012 08:49,11.09.2012 08:49,
72426,275020,1,,,,11.09.2012 08:50,11.09.2012 08:50,
72427,275023,1,,,,11.09.2012 08:57,11.09.2012 08:57,
72428,275032,1,,,,11.09.2012 09:13,11.09.2012 09:13,
72429,275038,1,,,,11.09.2012 09:22,11.09.2012 09:22,
72430,275041,1,,,,11.09.2012 09:22,11.09.2012 09:22,
72431,275044,1,,,,11.09.2012 09:32,11.09.2012 09:32,
72432,275050,1,,,,11.09.2012 09:43,11.09.2012 09:43,
72433,275053,1,,,,11.09.2012 09:49,11.09.2012 09:49,
72434,275056,1,,,,11.09.2012 10:11,11.09.2012 10:11,
72435,275059,1,,,,11.09.2012 10:20,11.09.2012 10:20,
72436,275062,1,,,,11.09.2012 10:27,11.09.2012 10:27,
72437,275065,1,,,,11.09.2012 10:27,11.09.2012 10:27,
72438,275071,1,,,,11.09.2012 10:41,11.09.2012 10:41,
72439,275068,1,,,,11.09.2012 10:41,11.09.2012 10:41,
72440,275074,1,,,,11.09.2012 10:49,11.09.2012 10:49,
72441,275077,1,,,,11.09.2012 10:55,11.09.2012 10:55,
72442,275080,1,,,,11.09.2012 10:58,11.09.2012 10:58,
72443,275086,1,,,,11.09.2012 11:14,11.09.2012 11:14,
72444,275089,1,,,,11.09.2012 11:15,11.09.2012 11:15,
72445,275098,1,,,,11.09.2012 11:59,11.09.2012 11:59,
72446,275101,1,,,,11.09.2012 12:56,11.09.2012 12:56,
72447,275104,1,,,,11.09.2012 13:09,11.09.2012 13:09,
72448,275107,1,,,,11.09.2012 13:11,11.09.2012 13:11,
72449,275110,1,,,,11.09.2012 13:13,11.09.2012 13:13,
72450,275113,1,,,,11.09.2012 13:15,11.09.2012 13:15,
72451,275116,1,,,,11.09.2012 13:25,11.09.2012 13:25,
72452,275119,1,,,,11.09.2012 13:41,11.09.2012 13:41,
72453,275122,1,,,,11.09.2012 13:50,11.09.2012 13:50,
72454,275125,1,,,,11.09.2012 13:58,11.09.2012 13:58,
72455,275128,1,,,,11.09.2012 14:20,11.09.2012 14:20,
72456,275134,1,,,,11.09.2012 14:31,11.09.2012 14:31,
72457,275137,1,,,,11.09.2012 14:33,11.09.2012 14:33,
72458,275140,1,,,,11.09.2012 14:39,11.09.2012 14:39,
72459,275143,1,,,,11.09.2012 14:41,11.09.2012 14:41,
72460,275149,1,,,,11.09.2012 14:55,11.09.2012 14:55,
72461,275152,1,,,,11.09.2012 14:59,11.09.2012 14:59,
72462,275155,1,,,,11.09.2012 15:04,11.09.2012 15:04,
72463,275161,1,,,,11.09.2012 15:12,11.09.2012 15:12,
72464,275167,1,,,,11.09.2012 15:16,11.09.2012 15:16,
72465,275170,1,,,,11.09.2012 15:17,11.09.2012 15:17,
72466,275173,1,,,,11.09.2012 15:19,11.09.2012 15:19,
72467,275176,1,,,,11.09.2012 15:25,11.09.2012 15:25,
72469,275179,1,,,,11.09.2012 15:40,11.09.2012 15:40,
72470,275185,1,,,,11.09.2012 15:49,11.09.2012 15:49,
72471,275188,1,,,,11.09.2012 15:53,11.09.2012 15:53,
72472,275191,1,,,,11.09.2012 15:54,11.09.2012 15:54,
72473,275194,1,,,,11.09.2012 15:55,11.09.2012 15:55,
72474,275200,1,,,,11.09.2012 16:01,11.09.2012 16:01,
72475,275203,1,,,,11.09.2012 16:07,11.09.2012 16:07,
72476,275206,1,,,,11.09.2012 16:13,11.09.2012 16:13,
72477,275209,1,,,,11.09.2012 16:18,11.09.2012 16:18,
72478,275212,1,,,,11.09.2012 16:25,11.09.2012 16:25,
72479,275215,1,,,,11.09.2012 16:26,11.09.2012 16:26,
72480,275218,1,,,,11.09.2012 16:31,11.09.2012 16:31,
72481,275221,1,,,,11.09.2012 16:47,11.09.2012 16:47,
72482,275224,1,,,,11.09.2012 16:54,11.09.2012 16:54,
72483,275227,1,,,,11.09.2012 16:56,11.09.2012 16:56,
72484,275230,1,,,,11.09.2012 16:59,11.09.2012 16:59,
72485,275233,1,,,,11.09.2012 17:01,11.09.2012 17:01,
72486,275242,1,,,,11.09.2012 17:24,11.09.2012 17:24,
72487,275245,1,,,,11.09.2012 17:25,11.09.2012 17:25,
72488,275248,1,,,,11.09.2012 17:33,11.09.2012 17:33,
72489,275251,1,,,,11.09.2012 17:34,11.09.2012 17:34,
72490,275254,1,,,,11.09.2012 17:35,11.09.2012 17:35,
72491,275263,1,,,,11.09.2012 17:59,11.09.2012 17:59,
72492,275266,1,,,,11.09.2012 18:02,11.09.2012 18:02,
72493,275272,1,,,,11.09.2012 18:24,11.09.2012 18:24,
72494,275278,1,,,,11.09.2012 19:26,11.09.2012 19:26,
72495,275281,1,,,,11.09.2012 19:27,11.09.2012 19:27,
72496,275284,1,,,,11.09.2012 19:35,11.09.2012 19:35,
72497,275293,1,,,,11.09.2012 19:49,11.09.2012 19:49,
72498,275296,1,,,,11.09.2012 19:53,11.09.2012 19:53,
72499,275299,1,,,,11.09.2012 19:58,11.09.2012 19:58,
72500,275302,1,,,,11.09.2012 20:01,11.09.2012 20:01,
72501,275305,1,,,,11.09.2012 20:02,11.09.2012 20:02,
72502,275308,1,,,,11.09.2012 20:04,11.09.2012 20:04,
72503,275311,1,,,,11.09.2012 20:08,11.09.2012 20:08,
72504,275314,1,,,,11.09.2012 20:09,11.09.2012 20:09,
72505,275320,1,,,,11.09.2012 20:14,11.09.2012 20:14,
72506,275323,1,,,,11.09.2012 20:16,11.09.2012 20:16,
72507,275326,1,,,,11.09.2012 20:18,11.09.2012 20:18,
72508,275329,1,,,,11.09.2012 20:44,11.09.2012 20:44,
72509,275350,1,,,,11.09.2012 21:54,11.09.2012 21:54,
72510,275356,1,,,,11.09.2012 22:01,11.09.2012 22:01,
72511,275359,1,,,,11.09.2012 22:04,11.09.2012 22:04,
72512,275365,1,,,,11.09.2012 22:28,11.09.2012 22:28,
72513,275368,1,,,,11.09.2012 22:30,11.09.2012 22:30,
72514,275371,1,,,,11.09.2012 22:33,11.09.2012 22:33,
72515,275374,1,,,,11.09.2012 22:35,11.09.2012 22:35,
72516,275386,1,,,,12.09.2012 07:01,12.09.2012 07:01,
72517,275389,1,,,,12.09.2012 07:10,12.09.2012 07:10,
72518,275395,1,,,,12.09.2012 07:34,12.09.2012 07:34,
72519,275398,1,,,,12.09.2012 07:59,12.09.2012 07:59,
72520,275401,1,,,,12.09.2012 08:07,12.09.2012 08:07,
72521,275404,1,,,,12.09.2012 08:07,12.09.2012 08:07,
72522,275407,1,,,,12.09.2012 08:11,12.09.2012 08:11,
72523,275422,1,,,,12.09.2012 08:42,12.09.2012 08:42,
72524,275425,1,,,,12.09.2012 08:47,12.09.2012 08:47,
72525,275428,1,,,,12.09.2012 08:55,12.09.2012 08:55,
72526,275431,1,,,,12.09.2012 08:56,12.09.2012 08:56,
